time;Czujnik;data;temperature [°C];time;Czujnik;data;temperature [°C];ON/OFF;;22 = on, chyba to temperatura docelowa
12:38:35;CRT;119;11,9;12:38:35;HRT;225;22,5;11;;
12:38:35;CRT;119;11,9;12:38:35;HRT;225;22,5;11;;
12:38:36;CRT;119;11,9;12:38:36;HRT;225;22,5;11;;
12:38:37;CRT;119;11,9;12:38:37;HRT;225;22,5;11;;
12:38:37;CRT;119;11,9;12:38:37;HRT;225;22,5;11;;
12:38:38;CRT;119;11,9;12:38:38;HRT;225;22,5;11;;
12:38:39;CRT;119;11,9;12:38:39;HRT;225;22,5;11;;
12:38:39;CRT;119;11,9;12:38:39;HRT;225;22,5;11;;
12:38:40;CRT;119;11,9;12:38:40;HRT;225;22,5;11;;
12:38:41;CRT;119;11,9;12:38:41;HRT;226;22,6;11;;
12:38:41;CRT;119;11,9;12:38:41;HRT;226;22,6;11;;
12:38:42;CRT;119;11,9;12:38:42;HRT;226;22,6;11;;
12:38:42;CRT;119;11,9;12:38:42;HRT;226;22,6;11;;
12:38:43;CRT;119;11,9;12:38:43;HRT;226;22,6;11;;
12:38:44;CRT;119;11,9;12:38:44;HRT;226;22,6;11;;
12:38:44;CRT;119;11,9;12:38:44;HRT;226;22,6;11;;
12:38:45;CRT;119;11,9;12:38:45;HRT;226;22,6;11;;
12:38:46;CRT;119;11,9;12:38:46;HRT;227;22,7;11;;
12:38:46;CRT;119;11,9;12:38:46;HRT;227;22,7;11;;
12:38:47;CRT;119;11,9;12:38:47;HRT;227;22,7;11;;
12:38:48;CRT;119;11,9;12:38:48;HRT;227;22,7;11;;
12:38:48;CRT;119;11,9;12:38:48;HRT;227;22,7;11;;
12:38:49;CRT;119;11,9;12:38:49;HRT;227;22,7;11;;
12:38:49;CRT;119;11,9;12:38:49;HRT;227;22,7;11;;
12:38:50;CRT;119;11,9;12:38:50;HRT;227;22,7;11;;
12:38:51;CRT;119;11,9;12:38:51;HRT;227;22,7;11;;
12:38:51;CRT;119;11,9;12:38:51;HRT;227;22,7;11;;
12:38:52;CRT;119;11,9;12:38:52;HRT;227;22,7;11;;
12:38:53;CRT;119;11,9;12:38:53;HRT;227;22,7;11;;
12:38:53;CRT;119;11,9;12:38:53;HRT;227;22,7;11;;
12:38:54;CRT;119;11,9;12:38:54;HRT;228;22,8;11;;
12:38:55;CRT;119;11,9;12:38:55;HRT;228;22,8;11;;
12:38:55;CRT;119;11,9;12:38:55;HRT;228;22,8;11;;
12:38:56;CRT;119;11,9;12:38:56;HRT;228;22,8;11;;
12:38:57;CRT;119;11,9;12:38:57;HRT;228;22,8;11;;
12:38:57;CRT;119;11,9;12:38:57;HRT;228;22,8;11;;
12:38:58;CRT;119;11,9;12:38:58;HRT;228;22,8;11;;
12:38:59;CRT;119;11,9;12:38:59;HRT;228;22,8;11;;
12:38:59;CRT;119;11,9;12:38:59;HRT;228;22,8;11;;
12:39:00;CRT;119;11,9;12:39:00;HRT;228;22,8;11;;
12:39:01;CRT;119;11,9;12:39:01;HRT;228;22,8;11;;
12:39:01;CRT;119;11,9;12:39:01;HRT;228;22,8;11;;
12:39:02;CRT;119;11,9;12:39:02;HRT;228;22,8;11;;
12:39:02;CRT;119;11,9;12:39:02;HRT;229;22,9;11;;
12:39:03;CRT;119;11,9;12:39:03;HRT;229;22,9;11;;
12:39:04;CRT;119;11,9;12:39:04;HRT;229;22,9;11;;
12:39:04;CRT;119;11,9;12:39:04;HRT;229;22,9;11;;
12:39:05;CRT;119;11,9;12:39:05;HRT;229;22,9;11;;
12:39:06;CRT;119;11,9;12:39:06;HRT;229;22,9;11;;
12:39:06;CRT;119;11,9;12:39:06;HRT;229;22,9;11;;
12:39:07;CRT;119;11,9;12:39:07;HRT;229;22,9;11;;
12:39:08;CRT;119;11,9;12:39:08;HRT;229;22,9;11;;
12:39:08;CRT;119;11,9;12:39:08;HRT;229;22,9;11;;
12:39:09;CRT;119;11,9;12:39:09;HRT;229;22,9;11;;
12:39:10;CRT;119;11,9;12:39:10;HRT;229;22,9;11;;
12:39:10;CRT;119;11,9;12:39:10;HRT;229;22,9;11;;
12:39:11;CRT;119;11,9;12:39:11;HRT;229;22,9;11;;
12:39:12;CRT;119;11,9;12:39:12;HRT;229;22,9;11;;
12:39:12;CRT;119;11,9;12:39:12;HRT;229;22,9;11;;
12:39:13;CRT;119;11,9;12:39:13;HRT;229;22,9;11;;
12:39:14;CRT;119;11,9;12:39:14;HRT;229;22,9;11;;
12:39:14;CRT;119;11,9;12:39:14;HRT;229;22,9;11;;
12:39:15;CRT;119;11,9;12:39:15;HRT;229;22,9;11;;
12:39:15;CRT;119;11,9;12:39:15;HRT;229;22,9;11;;
12:39:16;CRT;119;11,9;12:39:16;HRT;230;23;11;;
12:39:17;CRT;119;11,9;12:39:17;HRT;230;23;11;;
12:39:17;CRT;119;11,9;12:39:17;HRT;230;23;11;;
12:39:18;CRT;119;11,9;12:39:18;HRT;230;23;11;;
12:39:19;CRT;119;11,9;12:39:19;HRT;230;23;11;;
12:39:19;CRT;119;11,9;12:39:19;HRT;230;23;11;;
12:39:20;CRT;119;11,9;12:39:20;HRT;230;23;11;;
12:39:21;CRT;119;11,9;12:39:21;HRT;230;23;11;;
12:39:21;CRT;119;11,9;12:39:21;HRT;230;23;11;;
12:39:22;CRT;119;11,9;12:39:22;HRT;230;23;11;;
12:39:23;CRT;119;11,9;12:39:23;HRT;230;23;11;;
12:39:23;CRT;119;11,9;12:39:23;HRT;230;23;11;;
12:39:24;CRT;119;11,9;12:39:24;HRT;230;23;11;;
12:39:25;CRT;119;11,9;12:39:25;HRT;230;23;11;;
12:39:25;CRT;119;11,9;12:39:25;HRT;230;23;11;;
12:39:26;CRT;119;11,9;12:39:26;HRT;230;23;11;;
12:39:27;CRT;119;11,9;12:39:27;HRT;230;23;11;;
12:39:27;CRT;119;11,9;12:39:27;HRT;230;23;11;;
12:39:28;CRT;119;11,9;12:39:28;HRT;230;23;11;;
12:39:29;CRT;119;11,9;12:39:29;HRT;230;23;11;;
12:39:29;CRT;119;11,9;12:39:29;HRT;230;23;11;;
12:39:30;CRT;119;11,9;12:39:30;HRT;229;22,9;11;;
12:39:30;CRT;119;11,9;12:39:30;HRT;229;22,9;11;;
12:39:31;CRT;119;11,9;12:39:31;HRT;229;22,9;11;;
12:39:32;CRT;119;11,9;12:39:32;HRT;229;22,9;11;;
12:39:32;CRT;119;11,9;12:39:32;HRT;229;22,9;11;;
12:39:33;CRT;119;11,9;12:39:33;HRT;229;22,9;11;;
12:39:34;CRT;119;11,9;12:39:34;HRT;229;22,9;11;;
12:39:34;CRT;119;11,9;12:39:34;HRT;229;22,9;11;;
12:39:35;CRT;119;11,9;12:39:35;HRT;229;22,9;11;;
12:39:35;CRT;119;11,9;12:39:35;HRT;229;22,9;11;;
12:39:36;CRT;119;11,9;12:39:36;HRT;229;22,9;11;;
12:39:37;CRT;119;11,9;12:39:37;HRT;229;22,9;11;;
12:39:38;CRT;119;11,9;12:39:38;HRT;229;22,9;11;;
12:39:38;CRT;119;11,9;12:39:38;HRT;229;22,9;11;;
12:39:39;CRT;119;11,9;12:39:39;HRT;229;22,9;11;;
12:39:40;CRT;119;11,9;12:39:40;HRT;229;22,9;11;;
12:39:40;CRT;119;11,9;12:39:40;HRT;229;22,9;11;;
12:39:41;CRT;119;11,9;12:39:41;HRT;229;22,9;11;;
12:39:41;CRT;119;11,9;12:39:41;HRT;229;22,9;11;;
12:39:42;CRT;119;11,9;12:39:42;HRT;229;22,9;11;;
12:39:43;CRT;119;11,9;12:39:43;HRT;229;22,9;11;;
12:39:43;CRT;119;11,9;12:39:43;HRT;229;22,9;11;;
12:39:44;CRT;119;11,9;12:39:44;HRT;229;22,9;11;;
12:39:45;CRT;119;11,9;12:39:45;HRT;229;22,9;11;;
12:39:45;CRT;119;11,9;12:39:45;HRT;229;22,9;11;;
12:39:46;CRT;119;11,9;12:39:46;HRT;229;22,9;11;;
12:39:47;CRT;119;11,9;12:39:47;HRT;228;22,8;11;;
12:39:47;CRT;119;11,9;12:39:47;HRT;228;22,8;11;;
12:39:48;CRT;119;11,9;12:39:48;HRT;228;22,8;11;;
12:39:49;CRT;119;11,9;12:39:49;HRT;228;22,8;11;;
12:39:49;CRT;119;11,9;12:39:49;HRT;228;22,8;11;;
12:39:50;CRT;119;11,9;12:39:50;HRT;228;22,8;11;;
12:39:51;CRT;119;11,9;12:39:51;HRT;228;22,8;11;;
12:39:51;CRT;119;11,9;12:39:51;HRT;228;22,8;11;;
12:39:52;CRT;119;11,9;12:39:52;HRT;228;22,8;11;;
12:39:52;CRT;119;11,9;12:39:52;HRT;228;22,8;11;;
12:39:53;CRT;119;11,9;12:39:53;HRT;228;22,8;11;;
12:39:54;CRT;119;11,9;12:39:54;HRT;228;22,8;11;;
12:39:54;CRT;119;11,9;12:39:54;HRT;228;22,8;11;;
12:39:55;CRT;119;11,9;12:39:55;HRT;228;22,8;11;;
12:39:56;CRT;119;11,9;12:39:56;HRT;228;22,8;11;;
12:39:56;CRT;119;11,9;12:39:56;HRT;228;22,8;11;;
12:39:57;CRT;119;11,9;12:39:57;HRT;227;22,7;11;;
12:39:58;CRT;119;11,9;12:39:58;HRT;227;22,7;11;;
12:39:58;CRT;119;11,9;12:39:58;HRT;227;22,7;11;;
12:39:59;CRT;119;11,9;12:39:59;HRT;227;22,7;11;;
12:40:00;CRT;119;11,9;12:40:00;HRT;227;22,7;11;;
12:40:00;CRT;119;11,9;12:40:00;HRT;227;22,7;11;;
12:40:01;CRT;119;11,9;12:40:01;HRT;227;22,7;11;;
12:40:02;CRT;119;11,9;12:40:02;HRT;227;22,7;11;;
12:40:02;CRT;119;11,9;12:40:02;HRT;227;22,7;11;;
12:40:03;CRT;119;11,9;12:40:03;HRT;227;22,7;11;;
12:40:04;CRT;119;11,9;12:40:04;HRT;227;22,7;11;;
12:40:04;CRT;119;11,9;12:40:04;HRT;227;22,7;11;;
12:40:05;CRT;119;11,9;12:40:05;HRT;227;22,7;11;;
12:40:06;CRT;119;11,9;12:40:06;HRT;227;22,7;11;;
12:40:06;CRT;119;11,9;12:40:06;HRT;227;22,7;11;;
12:40:07;CRT;119;11,9;12:40:07;HRT;227;22,7;11;;
12:40:07;CRT;119;11,9;12:40:07;HRT;227;22,7;11;;
12:40:08;CRT;119;11,9;12:40:08;HRT;227;22,7;11;;
12:40:09;CRT;119;11,9;12:40:09;HRT;226;22,6;11;;
12:40:09;CRT;119;11,9;12:40:09;HRT;226;22,6;11;;
12:40:10;CRT;119;11,9;12:40:10;HRT;226;22,6;11;;
12:40:11;CRT;119;11,9;12:40:11;HRT;226;22,6;11;;
12:40:11;CRT;119;11,9;12:40:11;HRT;226;22,6;11;;
12:40:12;CRT;119;11,9;12:40:12;HRT;226;22,6;11;;
12:40:13;CRT;119;11,9;12:40:13;HRT;226;22,6;11;;
12:40:13;CRT;119;11,9;12:40:13;HRT;226;22,6;11;;
12:40:14;CRT;119;11,9;12:40:14;HRT;226;22,6;11;;
12:40:14;CRT;119;11,9;12:40:14;HRT;226;22,6;11;;
12:40:15;CRT;119;11,9;12:40:15;HRT;226;22,6;11;;
12:40:16;CRT;119;11,9;12:40:16;HRT;226;22,6;11;;
12:40:16;CRT;119;11,9;12:40:16;HRT;226;22,6;11;;
12:40:17;CRT;119;11,9;12:40:17;HRT;226;22,6;11;;
12:40:18;CRT;119;11,9;12:40:18;HRT;226;22,6;11;;
12:40:18;CRT;119;11,9;12:40:18;HRT;226;22,6;11;;
12:40:19;CRT;119;11,9;12:40:19;HRT;225;22,5;11;;
12:40:20;CRT;119;11,9;12:40:20;HRT;225;22,5;11;;
12:40:20;CRT;119;11,9;12:40:20;HRT;225;22,5;11;;
12:40:21;CRT;119;11,9;12:40:21;HRT;225;22,5;11;;
12:40:21;CRT;119;11,9;12:40:21;HRT;225;22,5;11;;
12:40:22;CRT;119;11,9;12:40:22;HRT;225;22,5;11;;
12:40:23;CRT;119;11,9;12:40:23;HRT;225;22,5;11;;
12:40:23;CRT;119;11,9;12:40:23;HRT;225;22,5;11;;
12:40:24;CRT;119;11,9;12:40:24;HRT;225;22,5;11;;
12:40:25;CRT;119;11,9;12:40:25;HRT;225;22,5;11;;
12:40:25;CRT;119;11,9;12:40:25;HRT;225;22,5;11;;
12:40:26;CRT;119;11,9;12:40:26;HRT;225;22,5;11;;
12:40:27;CRT;119;11,9;12:40:27;HRT;225;22,5;11;;
12:40:27;CRT;119;11,9;12:40:27;HRT;225;22,5;11;;
12:40:28;CRT;119;11,9;12:40:28;HRT;225;22,5;11;;
12:40:29;CRT;119;11,9;12:40:29;HRT;225;22,5;11;;
12:40:29;CRT;119;11,9;12:40:29;HRT;224;22,4;11;;
12:40:30;CRT;119;11,9;12:40:30;HRT;224;22,4;11;;
12:40:31;CRT;119;11,9;12:40:31;HRT;224;22,4;11;;
12:40:31;CRT;119;11,9;12:40:31;HRT;224;22,4;11;;
12:40:32;CRT;119;11,9;12:40:32;HRT;224;22,4;11;;
12:40:32;CRT;119;11,9;12:40:32;HRT;224;22,4;11;;
12:40:33;CRT;119;11,9;12:40:33;HRT;224;22,4;11;;
12:40:34;CRT;119;11,9;12:40:34;HRT;224;22,4;11;;
12:40:34;CRT;119;11,9;12:40:34;HRT;224;22,4;11;;
12:40:35;CRT;119;11,9;12:40:35;HRT;224;22,4;11;;
12:40:36;CRT;119;11,9;12:40:36;HRT;224;22,4;11;;
12:40:36;CRT;119;11,9;12:40:36;HRT;224;22,4;11;;
12:40:37;CRT;119;11,9;12:40:37;HRT;224;22,4;11;;
12:40:38;CRT;119;11,9;12:40:38;HRT;224;22,4;11;;
12:40:38;CRT;119;11,9;12:40:38;HRT;223;22,3;11;;
12:40:39;CRT;119;11,9;12:40:39;HRT;223;22,3;11;;
12:40:40;CRT;119;11,9;12:40:40;HRT;223;22,3;11;;
12:40:40;CRT;119;11,9;12:40:40;HRT;223;22,3;11;;
12:40:41;CRT;119;11,9;12:40:41;HRT;223;22,3;11;;
12:40:41;CRT;119;11,9;12:40:41;HRT;223;22,3;11;;
12:40:42;CRT;119;11,9;12:40:42;HRT;223;22,3;11;;
12:40:43;CRT;119;11,9;12:40:43;HRT;223;22,3;11;;
12:40:43;CRT;119;11,9;12:40:43;HRT;223;22,3;11;;
12:40:44;CRT;119;11,9;12:40:44;HRT;223;22,3;11;;
12:40:45;CRT;119;11,9;12:40:45;HRT;223;22,3;11;;
12:40:45;CRT;119;11,9;12:40:45;HRT;223;22,3;11;;
12:40:46;CRT;119;11,9;12:40:46;HRT;223;22,3;11;;
12:40:47;CRT;119;11,9;12:40:47;HRT;222;22,2;11;;
12:40:47;CRT;119;11,9;12:40:47;HRT;222;22,2;11;;
12:40:48;CRT;119;11,9;12:40:48;HRT;222;22,2;11;;
12:40:48;CRT;119;11,9;12:40:48;HRT;222;22,2;11;;
12:40:49;CRT;119;11,9;12:40:49;HRT;222;22,2;11;;
12:40:50;CRT;119;11,9;12:40:50;HRT;222;22,2;11;;
12:40:50;CRT;119;11,9;12:40:50;HRT;222;22,2;11;;
12:40:51;CRT;119;11,9;12:40:51;HRT;222;22,2;11;;
12:40:52;CRT;119;11,9;12:40:52;HRT;222;22,2;11;;
12:40:52;CRT;119;11,9;12:40:52;HRT;222;22,2;11;;
12:40:53;CRT;119;11,9;12:40:53;HRT;222;22,2;11;;
12:40:54;CRT;119;11,9;12:40:54;HRT;222;22,2;11;;
12:40:54;CRT;119;11,9;12:40:54;HRT;222;22,2;11;;
12:40:55;CRT;119;11,9;12:40:55;HRT;221;22,1;11;;
12:40:56;CRT;119;11,9;12:40:56;HRT;221;22,1;11;;
12:40:56;CRT;119;11,9;12:40:56;HRT;221;22,1;11;;
12:40:57;CRT;119;11,9;12:40:57;HRT;221;22,1;11;;
12:40:58;CRT;119;11,9;12:40:58;HRT;221;22,1;11;;
12:40:58;CRT;119;11,9;12:40:58;HRT;221;22,1;11;;
12:40:59;CRT;119;11,9;12:40:59;HRT;221;22,1;11;;
12:41:00;CRT;119;11,9;12:41:00;HRT;221;22,1;11;;
12:41:00;CRT;119;11,9;12:41:00;HRT;221;22,1;11;;
12:41:01;CRT;119;11,9;12:41:01;HRT;221;22,1;11;;
12:41:02;CRT;119;11,9;12:41:02;HRT;221;22,1;11;;
12:41:02;CRT;119;11,9;12:41:02;HRT;221;22,1;11;;
12:41:03;CRT;119;11,9;12:41:03;HRT;220;22;11;;
12:41:04;CRT;119;11,9;12:41:04;HRT;220;22;11;;
12:41:04;CRT;119;11,9;12:41:04;HRT;220;22;11;;
12:41:05;CRT;119;11,9;12:41:05;HRT;220;22;11;;
12:41:05;CRT;119;11,9;12:41:05;HRT;220;22;11;;
12:41:06;CRT;119;11,9;12:41:06;HRT;220;22;11;;
12:41:07;CRT;119;11,9;12:41:07;HRT;220;22;11;;
12:41:07;CRT;119;11,9;12:41:07;HRT;220;22;11;;
12:41:08;CRT;119;11,9;12:41:08;HRT;219;21,9;11;;
12:41:09;CRT;119;11,9;12:41:09;HRT;219;21,9;11;;
12:41:09;CRT;119;11,9;12:41:09;HRT;219;21,9;11;;
12:41:10;CRT;119;11,9;12:41:10;HRT;219;21,9;11;;
12:41:11;CRT;119;11,9;12:41:11;HRT;219;21,9;11;;
12:41:11;CRT;119;11,9;12:41:11;HRT;219;21,9;11;;
12:41:12;CRT;119;11,9;12:41:12;HRT;219;21,9;11;;
12:41:13;CRT;119;11,9;12:41:13;HRT;219;21,9;11;;
12:41:13;CRT;119;11,9;12:41:13;HRT;219;21,9;11;;
12:41:14;CRT;119;11,9;12:41:14;HRT;219;21,9;11;;
12:41:15;CRT;119;11,9;12:41:15;HRT;219;21,9;11;;
12:41:15;CRT;119;11,9;12:41:15;HRT;219;21,9;11;;
12:41:16;CRT;119;11,9;12:41:16;HRT;219;21,9;11;;
12:41:17;CRT;119;11,9;12:41:17;HRT;218;21,8;11;;
12:41:17;CRT;119;11,9;12:41:17;HRT;218;21,8;11;;
12:41:18;CRT;119;11,9;12:41:18;HRT;218;21,8;11;;
12:41:19;CRT;119;11,9;12:41:19;HRT;218;21,8;11;;
12:41:19;CRT;119;11,9;12:41:19;HRT;218;21,8;11;;
12:41:20;CRT;119;11,9;12:41:20;HRT;218;21,8;11;;
12:41:21;CRT;119;11,9;12:41:21;HRT;218;21,8;11;;
12:41:21;CRT;119;11,9;12:41:21;HRT;218;21,8;11;;
12:41:22;CRT;119;11,9;12:41:22;HRT;217;21,7;11;;
12:41:22;CRT;119;11,9;12:41:22;HRT;217;21,7;11;;
12:41:23;CRT;119;11,9;12:41:23;HRT;217;21,7;11;;
12:41:24;CRT;119;11,9;12:41:24;HRT;217;21,7;11;;
12:41:24;CRT;119;11,9;12:41:24;HRT;217;21,7;11;;
12:41:25;CRT;119;11,9;12:41:25;HRT;217;21,7;11;;
12:41:26;CRT;119;11,9;12:41:26;HRT;217;21,7;11;;
12:41:26;CRT;119;11,9;12:41:26;HRT;217;21,7;11;;
12:41:27;CRT;119;11,9;12:41:27;HRT;217;21,7;11;;
12:41:28;CRT;119;11,9;12:41:28;HRT;216;21,6;11;;
12:41:28;CRT;119;11,9;12:41:28;HRT;216;21,6;11;;
12:41:29;CRT;119;11,9;12:41:29;HRT;216;21,6;11;;
12:41:29;CRT;119;11,9;12:41:29;HRT;216;21,6;11;;
12:41:30;CRT;119;11,9;12:41:30;HRT;216;21,6;11;;
12:41:31;CRT;119;11,9;12:41:31;HRT;216;21,6;11;;
12:41:32;CRT;119;11,9;12:41:32;HRT;216;21,6;11;;
12:41:33;CRT;119;11,9;12:41:33;HRT;216;21,6;11;;
12:41:33;CRT;119;11,9;12:41:33;HRT;216;21,6;11;;
12:41:34;CRT;119;11,9;12:41:34;HRT;216;21,6;11;;
12:41:34;CRT;119;11,9;12:41:34;HRT;216;21,6;11;;
12:41:35;CRT;119;11,9;12:41:35;HRT;216;21,6;11;;
12:41:36;CRT;119;11,9;12:41:36;HRT;215;21,5;11;;
12:41:36;CRT;119;11,9;12:41:36;HRT;215;21,5;11;;
12:41:37;CRT;119;11,9;12:41:37;HRT;215;21,5;11;;
12:41:38;CRT;119;11,9;12:41:38;HRT;215;21,5;11;;
12:41:38;CRT;119;11,9;12:41:38;HRT;215;21,5;11;;
12:41:39;CRT;119;11,9;12:41:39;HRT;215;21,5;11;;
12:41:40;CRT;119;11,9;12:41:40;HRT;215;21,5;11;;
12:41:40;CRT;119;11,9;12:41:40;HRT;215;21,5;11;;
12:41:41;CRT;119;11,9;12:41:41;HRT;214;21,4;11;;
12:41:42;CRT;119;11,9;12:41:42;HRT;214;21,4;11;;
12:41:42;CRT;119;11,9;12:41:42;HRT;214;21,4;11;;
12:41:43;CRT;119;11,9;12:41:43;HRT;214;21,4;11;;
12:41:43;CRT;119;11,9;12:41:43;HRT;214;21,4;11;;
12:41:44;CRT;119;11,9;12:41:44;HRT;214;21,4;11;;
12:41:45;CRT;119;11,9;12:41:45;HRT;214;21,4;11;;
12:41:45;CRT;119;11,9;12:41:45;HRT;214;21,4;11;;
12:41:46;CRT;119;11,9;12:41:46;HRT;214;21,4;11;;
12:41:47;CRT;119;11,9;12:41:47;HRT;214;21,4;11;;
12:41:47;CRT;119;11,9;12:41:47;HRT;214;21,4;11;;
12:41:48;CRT;119;11,9;12:41:48;HRT;214;21,4;11;;
12:41:49;CRT;119;11,9;12:41:49;HRT;214;21,4;11;;
12:41:49;CRT;119;11,9;12:41:49;HRT;213;21,3;11;;
12:41:50;CRT;119;11,9;12:41:50;HRT;213;21,3;11;;
12:41:50;CRT;119;11,9;12:41:50;HRT;213;21,3;11;;
12:41:51;CRT;119;11,9;12:41:51;HRT;213;21,3;11;;
12:41:52;CRT;119;11,9;12:41:52;HRT;213;21,3;11;;
12:41:52;CRT;119;11,9;12:41:52;HRT;213;21,3;11;;
12:41:53;CRT;119;11,9;12:41:53;HRT;213;21,3;11;;
12:41:54;CRT;119;11,9;12:41:54;HRT;213;21,3;11;;
12:41:54;CRT;119;11,9;12:41:54;HRT;213;21,3;11;;
12:41:55;CRT;119;11,9;12:41:55;HRT;213;21,3;11;;
12:41:56;CRT;119;11,9;12:41:56;HRT;213;21,3;11;;
12:41:56;CRT;119;11,9;12:41:56;HRT;213;21,3;11;;
12:41:57;CRT;119;11,9;12:41:57;HRT;213;21,3;11;;
12:41:58;CRT;119;11,9;12:41:58;HRT;212;21,2;11;;
12:41:58;CRT;119;11,9;12:41:58;HRT;212;21,2;11;;
12:41:59;CRT;119;11,9;12:41:59;HRT;212;21,2;11;;
12:42:00;CRT;119;11,9;12:42:00;HRT;212;21,2;11;;
12:42:00;CRT;119;11,9;12:42:00;HRT;212;21,2;11;;
12:42:01;CRT;119;11,9;12:42:01;HRT;212;21,2;11;;
12:42:02;CRT;119;11,9;12:42:02;HRT;212;21,2;11;;
12:42:02;CRT;119;11,9;12:42:02;HRT;212;21,2;11;;
12:42:03;CRT;119;11,9;12:42:03;HRT;211;21,1;11;;
12:42:03;CRT;119;11,9;12:42:03;HRT;211;21,1;11;;
12:42:04;CRT;119;11,9;12:42:04;HRT;211;21,1;11;;
12:42:05;CRT;119;11,9;12:42:05;HRT;211;21,1;11;;
12:42:05;CRT;119;11,9;12:42:05;HRT;211;21,1;11;;
12:42:06;CRT;119;11,9;12:42:06;HRT;211;21,1;11;;
12:42:07;CRT;119;11,9;12:42:07;HRT;211;21,1;11;;
12:42:07;CRT;119;11,9;12:42:07;HRT;211;21,1;11;;
12:42:08;CRT;119;11,9;12:42:08;HRT;210;21;11;;
12:42:08;CRT;119;11,9;12:42:08;HRT;210;21;11;;
12:42:09;CRT;119;11,9;12:42:09;HRT;210;21;11;;
12:42:10;CRT;119;11,9;12:42:10;HRT;210;21;11;;
12:42:10;CRT;119;11,9;12:42:10;HRT;210;21;11;;
12:42:11;CRT;119;11,9;12:42:11;HRT;209;20,9;11;;
12:42:12;CRT;119;11,9;12:42:12;HRT;209;20,9;11;;
12:42:12;CRT;119;11,9;12:42:12;HRT;209;20,9;11;;
12:42:13;CRT;119;11,9;12:42:13;HRT;209;20,9;11;;
12:42:14;CRT;119;11,9;12:42:14;HRT;209;20,9;11;;
12:42:14;CRT;119;11,9;12:42:14;HRT;209;20,9;11;;
12:42:15;CRT;119;11,9;12:42:15;HRT;209;20,9;11;;
12:42:16;CRT;119;11,9;12:42:16;HRT;209;20,9;11;;
12:42:16;CRT;119;11,9;12:42:16;HRT;208;20,8;11;;
12:42:17;CRT;119;11,9;12:42:17;HRT;208;20,8;11;;
12:42:18;CRT;119;11,9;12:42:18;HRT;208;20,8;11;;
12:42:18;CRT;119;11,9;12:42:18;HRT;208;20,8;11;;
12:42:19;CRT;119;11,9;12:42:19;HRT;208;20,8;11;;
12:42:20;CRT;119;11,9;12:42:20;HRT;208;20,8;11;;
12:42:20;CRT;119;11,9;12:42:20;HRT;208;20,8;11;;
12:42:21;CRT;119;11,9;12:42:21;HRT;208;20,8;11;;
12:42:22;CRT;119;11,9;12:42:22;HRT;208;20,8;11;;
12:42:22;CRT;119;11,9;12:42:22;HRT;208;20,8;11;;
12:42:23;CRT;119;11,9;12:42:23;HRT;207;20,7;11;;
12:42:23;CRT;119;11,9;12:42:23;HRT;207;20,7;11;;
12:42:24;CRT;119;11,9;12:42:24;HRT;207;20,7;11;;
12:42:25;CRT;119;11,9;12:42:25;HRT;207;20,7;11;;
12:42:25;CRT;119;11,9;12:42:25;HRT;207;20,7;11;;
12:42:26;CRT;119;11,9;12:42:26;HRT;207;20,7;11;;
12:42:27;CRT;119;11,9;12:42:27;HRT;207;20,7;11;;
12:42:27;CRT;119;11,9;12:42:27;HRT;207;20,7;11;;
12:42:28;CRT;119;11,9;12:42:28;HRT;206;20,6;11;;
12:42:28;CRT;119;11,9;12:42:28;HRT;206;20,6;11;;
12:42:29;CRT;119;11,9;12:42:29;HRT;206;20,6;11;;
12:42:30;CRT;119;11,9;12:42:30;HRT;206;20,6;11;;
12:42:30;CRT;118;11,8;12:42:30;HRT;206;20,6;11;;
12:42:31;CRT;118;11,8;12:42:31;HRT;206;20,6;11;;
12:42:32;CRT;118;11,8;12:42:32;HRT;206;20,6;11;;
12:42:32;CRT;118;11,8;12:42:32;HRT;206;20,6;11;;
12:42:33;CRT;118;11,8;12:42:33;HRT;206;20,6;11;;
12:42:34;CRT;118;11,8;12:42:34;HRT;205;20,5;11;;
12:42:34;CRT;118;11,8;12:42:34;HRT;205;20,5;11;;
12:42:35;CRT;118;11,8;12:42:35;HRT;205;20,5;11;;
12:42:35;CRT;118;11,8;12:42:35;HRT;205;20,5;11;;
12:42:36;CRT;118;11,8;12:42:36;HRT;205;20,5;11;;
12:42:37;CRT;118;11,8;12:42:37;HRT;205;20,5;11;;
12:42:37;CRT;118;11,8;12:42:37;HRT;205;20,5;11;;
12:42:38;CRT;118;11,8;12:42:38;HRT;205;20,5;11;;
12:42:39;CRT;118;11,8;12:42:39;HRT;205;20,5;11;;
12:42:39;CRT;118;11,8;12:42:39;HRT;205;20,5;11;;
12:42:40;CRT;118;11,8;12:42:40;HRT;205;20,5;11;;
12:42:41;CRT;118;11,8;12:42:41;HRT;205;20,5;11;;
12:42:41;CRT;118;11,8;12:42:41;HRT;204;20,4;11;;
12:42:42;CRT;118;11,8;12:42:42;HRT;204;20,4;11;;
12:42:43;CRT;118;11,8;12:42:43;HRT;204;20,4;11;;
12:42:43;CRT;118;11,8;12:42:43;HRT;204;20,4;11;;
12:42:44;CRT;118;11,8;12:42:44;HRT;203;20,3;11;;
12:42:45;CRT;118;11,8;12:42:45;HRT;203;20,3;11;;
12:42:45;CRT;118;11,8;12:42:45;HRT;203;20,3;11;;
12:42:46;CRT;118;11,8;12:42:46;HRT;203;20,3;11;;
