23.12.2023	13:48:57	1	2	1	1	2	1	7,1	0,7	0,3
23.12.2023	13:48:58	1	2	0	1	2	1	7,1	0,7	0,3
23.12.2023	14:06:31	3	2	0	1	2	1	3,9	0,6	0,4
23.12.2023	14:06:32	3	2	1	1	2	1	3,9	0,6	0,4
23.12.2023	14:09:54	1	2	1	1	2	1	7,1	0,6	0,4
23.12.2023	14:09:54	1	2	0	1	2	1	7,1	0,6	0,4
23.12.2023	14:22:08	4	2	0	1	0	0	5,1	0,5	0,4
23.12.2023	14:22:08	4	2	0	1	1	1	5,1	0,5	0,4
23.12.2023	14:22:08	4	2	1	1	1	1	5,1	0,5	0,4
23.12.2023	14:24:52	1	2	1	1	1	1	7,1	0,5	0,3
23.12.2023	14:24:52	1	2	1	1	2	1	7,1	0,5	0,3
23.12.2023	14:24:52	1	2	0	1	2	1	7,1	0,5	0,3
23.12.2023	14:29:39	3	2	0	1	2	1	7	0,4	0,3
23.12.2023	14:29:39	3	2	1	1	2	1	7	0,4	0,3
23.12.2023	14:30:44	1	2	1	1	2	1	7,1	0,4	0,3
23.12.2023	14:30:44	1	2	0	1	2	1	7,1	0,4	0,3
23.12.2023	14:49:41	4	2	2	1	0	0	4,5	0	0,1
23.12.2023	14:49:41	4	2	2	1	1	1	4,5	0	0,1
23.12.2023	14:51:40	1	2	2	1	1	1	7,1	0	0,1
23.12.2023	14:51:40	1	2	2	1	2	1	7,1	0	0,1
-----------------------------------										
23.12.2023	23:33:18	4	2	0	1	0	0	1,5	1	1,6
23.12.2023	23:33:18	4	2	0	1	1	1	1,5	1	1,6
23.12.2023	23:33:18	4	2	1	1	1	1	1,5	1	1,6
23.12.2023	23:38:01	1	2	1	1	1	1	7,1	1,1	1,6
23.12.2023	23:38:01	1	2	1	1	2	1	7,1	1,1	1,6
23.12.2023	23:38:02	1	2	0	1	2	1	7,1	1,1	1,6
23.12.2023	23:41:18	3	2	0	1	2	1	7	1,1	1,5
23.12.2023	23:41:19	3	2	1	1	2	1	7	1,1	1,5
23.12.2023	23:42:40	1	2	1	1	2	1	7,1	1,1	1,5
23.12.2023	23:42:41	1	2	0	1	2	1	7,1	1,1	1,5
23.12.2023	23:59:40	3	2	0	1	2	1	3,9	1,1	1,1
23.12.2023	23:59:40	3	2	1	1	2	1	3,9	1,1	1,1
24.12.2023	00:02:58	1	2	1	1	2	1	7,1	1,1	1,1
24.12.2023	00:02:58	1	2	0	1	2	1	7,1	1,1	1,1
24.12.2023	00:32:39	4	2	0	1	0	0	3,1	1	0,9
24.12.2023	00:32:39	4	2	0	1	1	1	3,1	1	0,9
24.12.2023	00:32:39	4	2	1	1	1	1	3,1	1	0,9
24.12.2023	00:36:18	1	2	1	1	1	1	7,1	1	0,9
24.12.2023	00:36:18	1	2	1	1	2	1	7,1	1	0,9
24.12.2023	00:36:18	1	2	0	1	2	1	7,1	1	0,9
24.12.2023	00:40:07	3	2	0	1	2	1	7	1	0,8
24.12.2023	00:40:08	3	2	1	1	2	1	7	1	0,8
24.12.2023	00:41:11	1	2	1	1	2	1	7,1	1	0,8
24.12.2023	00:41:11	1	2	0	1	2	1	7,1	1	0,8
24.12.2023	00:52:28	4	2	0	1	0	0	4,9	0,9	0,8
24.12.2023	00:52:28	4	2	0	1	1	1	4,9	0,9	0,8
24.12.2023	00:52:29	4	2	1	1	1	1	4,9	0,9	0,8
24.12.2023	00:55:08	1	2	1	1	1	1	7,1	0,9	0,7
24.12.2023	00:55:09	1	2	1	1	2	1	7,1	0,9	0,7
24.12.2023	00:55:09	1	2	0	1	2	1	7,1	0,9	0,7
24.12.2023	00:59:53	3	2	0	1	2	1	7	0,8	0,7
24.12.2023	00:59:53	3	2	1	1	2	1	7	0,8	0,7
24.12.2023	01:00:58	1	2	1	1	2	1	7,1	0,8	0,7
24.12.2023	01:00:59	1	2	0	1	2	1	7,1	0,8	0,7
24.12.2023	01:19:04	3	2	0	1	2	1	3,9	0,5	0,3
24.12.2023	01:19:05	3	2	1	1	2	1	3,9	0,5	0,3
24.12.2023	01:22:41	1	2	1	1	2	1	7,1	0,4	0,2
24.12.2023	01:22:41	1	2	0	1	2	1	7,1	0,4	0,2
24.12.2023	01:39:07	3	2	0	1	2	1	3,9	0,2	0,2
24.12.2023	01:39:07	3	2	1	1	2	1	3,9	0,2	0,2
24.12.2023	01:42:34	1	2	1	1	2	1	7,1	0,1	0,1
24.12.2023	01:42:34	1	2	0	1	2	1	7,1	0,1	0,1
24.12.2023	01:59:39	3	2	0	1	2	1	3,9	0	0,1
24.12.2023	01:59:39	3	2	1	1	2	1	3,9	0	0,1
24.12.2023	02:03:08	1	2	1	1	2	1	7,1	0	0,1
24.12.2023	02:03:08	1	2	0	1	2	1	7,1	0	0,1
24.12.2023	02:19:44	3	2	0	1	2	1	3,9	0	0,1
24.12.2023	02:19:45	3	2	1	1	2	1	3,9	0	0,1
24.12.2023	02:23:20	1	2	1	1	2	1	7,1	0	0,1
24.12.2023	02:23:20	1	2	0	1	2	1	7,1	0	0,1
24.12.2023	02:38:43	3	2	0	1	2	1	3,7	0	0,1
24.12.2023	02:38:43	3	2	1	1	2	1	3,7	0	0,1
24.12.2023	02:42:24	1	2	1	1	2	1	7,1	0	0
24.12.2023	02:42:24	1	2	0	1	2	1	7,1	0	0
24.12.2023	03:00:34	3	2	0	1	2	1	3,2	0	0,1
24.12.2023	03:00:34	3	2	1	1	2	1	3,2	0	0,1
24.12.2023	03:04:41	1	2	1	1	2	1	7,1	0	0
24.12.2023	03:04:42	1	2	0	1	2	1	7,1	0	0
24.12.2023	03:19:59	3	2	0	1	2	1	3,7	0	0,1
24.12.2023	03:19:59	3	2	1	1	2	1	3,7	0	0,1
24.12.2023	03:23:34	1	2	1	1	2	1	7,1	0	0
24.12.2023	03:23:34	1	2	0	1	2	1	7,1	0	0
24.12.2023	03:27:10	4	2	0	1	2	1	7	0	0
24.12.2023	03:27:10	4	2	0	1	1	1	7	0	0
24.12.2023	03:27:10	4	2	1	1	1	1	7	0	0
24.12.2023	03:28:33	1	2	1	1	1	1	7,1	0	0
24.12.2023	03:28:33	1	2	1	1	2	1	7,1	0	0
24.12.2023	03:28:33	1	2	0	1	2	1	7,1	0	0
24.12.2023	03:33:56	3	2	0	1	2	1	6,3	0	0,1
24.12.2023	03:33:57	3	2	1	1	2	1	6,3	0	0,1
24.12.2023	03:35:49	1	2	1	1	2	1	7,1	0	0
24.12.2023	03:35:50	1	2	0	1	2	1	7,1	0	0
24.12.2023	03:52:12	3	2	0	1	2	1	3,9	0	0,1
24.12.2023	03:52:12	3	2	1	1	2	1	3,9	0	0,1
24.12.2023	03:55:39	1	2	1	1	2	1	7,1	0	0,1
24.12.2023	03:55:40	1	2	0	1	2	1	7,1	0	0,1
24.12.2023	04:07:56	4	2	0	1	0	0	4,4	0	0
24.12.2023	04:07:56	4	2	0	1	1	1	4,4	0	0
24.12.2023	04:07:56	4	2	1	1	1	1	4,4	0	0
24.12.2023	04:11:07	1	2	1	1	1	1	7,1	0	0
24.12.2023	04:11:07	1	2	1	1	2	1	7,1	0	0
24.12.2023	04:11:08	1	2	0	1	2	1	7,1	0	0
24.12.2023	04:15:35	3	2	0	1	2	1	6,8	0	0,1
24.12.2023	04:15:35	3	2	1	1	2	1	6,8	0	0,1
24.12.2023	04:17:08	1	2	1	1	2	1	7,1	0	0
24.12.2023	04:17:08	1	2	0	1	2	1	7,1	0	0
24.12.2023	04:25:36	4	2	0	1	0	0	5,6	0	0
24.12.2023	04:25:36	4	2	0	1	1	1	5,6	0	0
24.12.2023	04:25:37	4	2	1	1	1	1	5,6	0	0
24.12.2023	04:27:57	1	2	1	1	1	1	7,1	0	0
24.12.2023	04:27:57	1	2	1	1	2	1	7,1	0	0
24.12.2023	04:27:57	1	2	0	1	2	1	7,1	0	0
24.12.2023	04:32:39	3	2	0	1	2	1	7	0	0,1
24.12.2023	04:32:39	3	2	1	1	2	1	7	0	0,1
24.12.2023	04:34:04	1	2	1	1	2	1	7,1	0	0
24.12.2023	04:34:04	1	2	0	1	2	1	7,1	0	0
24.12.2023	04:51:50	3	2	0	1	2	1	3,8	0	0,1
24.12.2023	04:51:51	3	2	1	1	2	1	3,8	0	0,1
24.12.2023	04:55:30	1	2	1	1	2	1	7,1	0	0
24.12.2023	04:55:30	1	2	0	1	2	1	7,1	0	0
24.12.2023	05:05:47	4	2	0	1	0	0	5	0	0
24.12.2023	05:05:47	4	2	0	1	1	1	5	0	0
24.12.2023	05:05:47	4	2	1	1	1	1	5	0	0
24.12.2023	05:08:43	1	2	1	1	1	1	7,1	0	0
24.12.2023	05:08:44	1	2	1	1	2	1	7,1	0	0
24.12.2023	05:08:44	1	2	0	1	2	1	7,1	0	0
24.12.2023	05:19:37	3	2	0	1	2	1	4,7	0	0,1
24.12.2023	05:19:37	3	2	1	1	2	1	4,7	0	0,1
24.12.2023	05:22:30	1	2	1	1	2	1	7,1	0	0
24.12.2023	05:22:30	1	2	0	1	2	1	7,1	0	0
24.12.2023	05:42:26	4	2	0	1	2	1	2,9	0	0
24.12.2023	05:42:26	4	2	0	1	1	1	2,9	0	0
24.12.2023	05:42:26	4	2	1	1	1	1	2,9	0	0
24.12.2023	05:46:34	1	2	1	1	1	1	7,1	0	0
24.12.2023	05:46:34	1	2	1	1	2	1	7,1	0	0
24.12.2023	05:46:34	1	2	0	1	2	1	7,1	0	0
24.12.2023	06:04:24	3	2	0	1	2	1	3,8	0	0,1
24.12.2023	06:04:25	3	2	1	1	2	1	3,8	0	0,1
24.12.2023	06:08:01	1	2	1	1	2	1	7,1	0	0,1
24.12.2023	06:08:01	1	2	0	1	2	1	7,1	0	0,1
24.12.2023	06:32:20	3	2	0	1	2	1	3,3	0	0,1
24.12.2023	06:32:20	3	2	1	1	2	1	3,3	0	0,1
24.12.2023	06:36:14	1	2	1	1	2	1	7,1	0	0
24.12.2023	06:36:14	1	2	0	1	2	1	7,1	0	0
24.12.2023	07:00:46	4	2	0	1	2	1	2,9	0	0
24.12.2023	07:00:46	4	2	0	1	1	1	2,9	0	0
24.12.2023	07:00:46	4	2	1	1	1	1	2,9	0	0
24.12.2023	07:04:49	1	2	1	1	1	1	7,1	0	0
24.12.2023	07:04:49	1	2	1	1	2	1	7,1	0	0
24.12.2023	07:04:49	1	2	0	1	2	1	7,1	0	0
24.12.2023	07:29:02	4	2	0	1	2	1	2,9	0	0
24.12.2023	07:29:02	4	2	0	1	1	1	2,9	0	0
24.12.2023	07:29:02	4	2	1	1	1	1	2,9	0	0
24.12.2023	07:33:05	1	2	1	1	1	1	7,1	0	0
24.12.2023	07:33:05	1	2	1	1	2	1	7,1	0	0
24.12.2023	07:33:06	1	2	0	1	2	1	7,1	0	0
24.12.2023	07:41:54	1	2	2	1	2	1	5,3	0	-0,1
24.12.2023	08:11:54	1	2	0	1	2	1	24	0	0
24.12.2023	09:10:49	3	2	0	1	2	1	3,9	0	0,2
24.12.2023	09:10:49	3	2	1	1	2	1	3,9	0	0,2
24.12.2023	09:14:19	1	2	1	1	2	1	7,1	0	0,2
24.12.2023	09:14:20	1	2	0	1	2	1	7,1	0	0,2
24.12.2023	09:36:37	3	2	0	1	2	1	3,9	0	0,3
24.12.2023	09:36:37	3	2	1	1	2	1	3,9	0	0,3
24.12.2023	09:39:53	1	2	1	1	2	1	7,1	0,1	0,3
24.12.2023	09:39:53	1	2	0	1	2	1	7,1	0,1	0,3
24.12.2023	09:59:51	3	2	0	1	2	1	3,9	0,1	0,5
24.12.2023	09:59:51	3	2	1	1	2	1	3,9	0,1	0,5
24.12.2023	10:03:02	1	2	1	1	2	1	7,1	0,1	0,5
24.12.2023	10:03:02	1	2	0	1	2	1	7,1	0,1	0,5
24.12.2023	10:27:42	3	2	0	1	2	1	3,9	0,1	0,8
24.12.2023	10:27:42	3	2	1	1	2	1	3,9	0,1	0,8
24.12.2023	10:31:01	1	2	1	1	2	1	7,1	0,1	0,8
24.12.2023	10:31:02	1	2	0	1	2	1	7,1	0,1	0,8
24.12.2023	11:04:00	3	2	0	1	2	1	3,9	0,2	1,7
24.12.2023	11:04:00	3	2	1	1	2	1	3,9	0,2	1,7
24.12.2023	11:07:07	1	2	1	1	2	1	7,1	0,3	1,9
24.12.2023	11:07:07	1	2	0	1	2	1	7,1	0,3	1,9
24.12.2023	11:33:55	4	2	0	1	0	0	4,7	0,6	2,8
24.12.2023	11:33:55	4	2	0	1	1	1	4,7	0,6	2,8
24.12.2023	11:33:55	4	2	1	1	1	1	4,7	0,6	2,8
24.12.2023	11:36:25	1	2	1	1	1	1	7,1	0,6	3
24.12.2023	11:36:26	1	2	1	1	2	1	7,1	0,6	3
24.12.2023	11:36:26	1	2	0	1	2	1	7,1	0,6	3
24.12.2023	11:59:27	4	2	0	1	0	0	5,6	1,9	4
24.12.2023	11:59:27	4	2	0	1	1	1	5,6	1,9	4
24.12.2023	11:59:27	4	2	1	1	1	1	5,6	1,9	4
24.12.2023	12:01:28	1	2	1	1	1	1	7,1	2	4
24.12.2023	12:01:28	1	2	1	1	2	1	7,1	2	4
24.12.2023	12:01:28	1	2	0	1	2	1	7,1	2	4
-----------------------------------										
04.01.2024	20:23:44	3	0	0	0	0	1	2,8	2,2	1,9
04.01.2024	20:23:44	3	0	1	0	0	1	2,8	2,2	1,9
-----------------------------------										
06.01.2024	09:02:49	4	2	0	1	0	0	1,6	1,4	1,5
06.01.2024	09:02:50	4	2	0	1	1	1	1,6	1,4	1,5
06.01.2024	09:02:50	4	2	1	1	1	1	1,6	1,4	1,5
06.01.2024	09:07:38	1	2	1	1	1	1	7,1	1,4	1,5
06.01.2024	09:07:38	1	2	1	1	2	1	7,1	1,4	1,5
06.01.2024	09:07:39	1	2	0	1	2	1	7,1	1,4	1,5
06.01.2024	09:12:18	3	2	0	1	2	1	7	1,4	1,4
06.01.2024	09:12:18	3	2	1	1	2	1	7	1,4	1,4
06.01.2024	09:13:43	1	2	1	1	2	1	7,1	1,4	1,4
06.01.2024	09:13:43	1	2	0	1	2	1	7,1	1,4	1,4
06.01.2024	09:35:57	3	2	0	1	2	1	3,9	1,4	1,1
06.01.2024	09:35:57	3	2	1	1	2	1	3,9	1,4	1,1
06.01.2024	09:39:17	1	2	1	1	2	1	7,1	1,4	1,1
06.01.2024	09:39:17	1	2	0	1	2	1	7,1	1,4	1,1
06.01.2024	10:19:35	4	2	0	1	0	0	3,2	1,5	1,3
06.01.2024	10:19:35	4	2	0	1	1	1	3,2	1,5	1,3
06.01.2024	10:19:35	4	2	1	1	1	1	3,2	1,5	1,3
06.01.2024	10:23:29	1	2	1	1	1	1	7,1	1,5	1,2
06.01.2024	10:23:29	1	2	1	1	2	1	7,1	1,5	1,2
06.01.2024	10:23:29	1	2	0	1	2	1	7,1	1,5	1,2
06.01.2024	10:29:10	3	2	0	1	2	1	7	1,5	1,1
06.01.2024	10:29:11	3	2	1	1	2	1	7	1,5	1,1
06.01.2024	10:29:13	1	2	1	1	2	1	7,1	1,5	1,1
06.01.2024	10:29:14	1	2	0	1	2	1	7,1	1,5	1,1
06.01.2024	10:48:20	3	2	0	1	2	1	3,9	1,6	1
06.01.2024	10:48:20	3	2	1	1	2	1	3,9	1,6	1
06.01.2024	10:51:48	1	2	1	1	2	1	7,1	1,6	0,9
06.01.2024	10:51:48	1	2	0	1	2	1	7,1	1,6	0,9
06.01.2024	11:16:47	3	2	0	1	2	1	3,9	1,8	0,9
06.01.2024	11:16:47	3	2	1	1	2	1	3,9	1,8	0,9
06.01.2024	13:32:38	4	2	0	1	0	0	1,6	1,1	0,7
06.01.2024	13:32:38	4	2	0	1	1	1	1,6	1,1	0,7
06.01.2024	13:32:38	4	2	1	1	1	1	1,6	1,1	0,7
06.01.2024	13:37:22	1	2	1	1	1	1	7,1	1,1	0,7
06.01.2024	13:37:22	1	2	1	1	2	1	7,1	1,1	0,7
06.01.2024	13:37:22	1	2	0	1	2	1	7,1	1,1	0,7
06.01.2024	13:41:29	3	2	0	1	2	1	7	1,1	0,7
06.01.2024	13:41:29	3	2	1	1	2	1	7	1,1	0,7
06.01.2024	13:42:37	1	2	1	1	2	1	7,1	1,1	0,7
06.01.2024	13:42:37	1	2	0	1	2	1	7,1	1,1	0,7
-----------------------------------										
08.01.2024	20:35:57	2	2	0	1	0	0	-10	-12,1	-11,2
08.01.2024	20:35:57	2	2	1	1	0	0	-10	-12,1	-11,2
08.01.2024	20:38:26	1	2	1	1	0	0	-7,9	-12,1	-11,2
08.01.2024	20:38:26	1	2	0	1	0	0	-7,9	-12,1	-11,2
08.01.2024	22:38:26	1	2	0	1	0	0	-10,9	-13,2	-12,5
09.01.2024	00:38:27	1	2	0	1	0	0	-10,9	-12,4	-11,6
09.01.2024	02:30:04	2	2	0	1	0	0	-12,1	-13,8	-12,6
09.01.2024	02:30:04	2	2	1	1	0	0	-12,1	-13,8	-12,6
09.01.2024	02:33:42	1	2	1	1	0	0	-7,9	-13,8	-12,6
09.01.2024	02:33:42	1	2	0	1	0	0	-7,9	-13,8	-12,6
09.01.2024	04:24:03	2	2	0	1	0	0	-12,1	-14,4	-12,2
09.01.2024	04:24:03	2	2	1	1	0	0	-12,1	-14,4	-12,2
09.01.2024	04:27:43	1	2	1	1	0	0	-7,9	-14,4	-12,3
09.01.2024	04:27:43	1	2	0	1	0	0	-7,9	-14,4	-12,3
09.01.2024	06:18:01	2	2	0	1	0	0	-12,1	-14,1	-12,3
09.01.2024	06:18:01	2	2	1	1	0	0	-12,1	-14,1	-12,3
09.01.2024	06:21:40	1	2	1	1	0	0	-7,9	-14	-12,3
09.01.2024	06:21:40	1	2	0	1	0	0	-7,9	-14	-12,3
09.01.2024	08:21:41	1	2	0	1	0	0	-11,9	-13,5	-11,6
-----------------------------------										
09.01.2024	20:21:05	2	2	0	1	0	0	-10	-12,1	-13,3
09.01.2024	20:21:05	2	2	1	1	0	0	-10	-12,1	-13,3
09.01.2024	20:23:33	1	2	1	1	0	0	-7,9	-12	-13,3
09.01.2024	20:23:33	1	2	0	1	0	0	-7,9	-12	-13,3
09.01.2024	22:23:33	1	2	0	1	0	0	-10,9	-13,3	-13,8
10.01.2024	00:13:53	2	2	0	1	0	0	-12,1	-14,1	-13,7
10.01.2024	00:13:53	2	2	1	1	0	0	-12,1	-14,1	-13,7
10.01.2024	00:17:30	1	2	1	1	0	0	-7,9	-14,1	-13,5
10.01.2024	00:17:30	1	2	0	1	0	0	-7,9	-14,1	-13,5
10.01.2024	01:49:50	2	2	0	1	0	0	-12,1	-14,7	-14
10.01.2024	01:49:50	2	2	1	1	0	0	-12,1	-14,7	-14
10.01.2024	01:53:22	1	2	1	1	0	0	-7,9	-14,7	-14
10.01.2024	01:53:23	1	2	0	1	0	0	-7,9	-14,7	-14
10.01.2024	03:26:31	2	2	0	1	0	0	-12,1	-14,7	-13
10.01.2024	03:26:31	2	2	1	1	0	0	-12,1	-14,7	-13
10.01.2024	03:30:08	1	2	1	1	0	0	-7,9	-14,7	-13,1
10.01.2024	03:30:09	1	2	0	1	0	0	-7,9	-14,7	-13,1
10.01.2024	05:03:51	2	2	0	1	0	0	-12,1	-14,2	-12,9
10.01.2024	05:03:51	2	2	1	1	0	0	-12,1	-14,2	-12,9
10.01.2024	05:07:31	1	2	1	1	0	0	-7,9	-14,2	-13
10.01.2024	05:07:31	1	2	0	1	0	0	-7,9	-14,2	-13
10.01.2024	06:53:28	2	2	0	1	0	0	-12,1	-14,5	-13,6
10.01.2024	06:53:29	2	2	1	1	0	0	-12,1	-14,5	-13,6
10.01.2024	06:57:14	1	2	1	1	0	0	-7,9	-14,5	-13,7
10.01.2024	06:57:14	1	2	0	1	0	0	-7,9	-14,5	-13,7
10.01.2024	08:09:36	2	2	0	1	0	0	-12,1	-14,4	-13,4
10.01.2024	08:09:36	2	2	1	1	0	0	-12,1	-14,4	-13,4
10.01.2024	08:13:20	1	2	1	1	0	0	-7,9	-14,3	-13,3
10.01.2024	08:13:20	1	2	0	1	0	0	-7,9	-14,3	-13,3
-----------------------------------										
10.01.2024	23:49:23	2	2	0	1	0	0	-10,5	-12,1	-12,4
10.01.2024	23:49:23	2	2	1	1	0	0	-10,5	-12,1	-12,4
10.01.2024	23:52:08	1	2	1	1	0	0	-7,9	-12	-12,5
10.01.2024	23:52:08	1	2	0	1	0	0	-7,9	-12	-12,5
11.01.2024	01:52:08	1	2	0	1	0	0	-10,5	-11,7	-10,9
11.01.2024	03:52:09	1	2	0	1	0	0	-11	-12,2	-10,7
11.01.2024	05:52:09	1	2	0	1	0	0	-10,9	-11,7	-10,3
11.01.2024	06:50:42	1	2	0	1	0	0	-9,3	-9,7	-7,6
-----------------------------------										
17.01.2024	09:08:07	4	2	1	1	1	1	-5,1	-6	-4,1
17.01.2024	09:18:54	1	2	0	1	2	1	7,1	-5,4	-3,1
17.01.2024	09:27:00	4	2	1	1	1	1	2,9	-5,1	-4
-----------------------------------										
18.01.2024	06:15:36	4	2	1	1	1	1	0,7	0,2	0,3
18.01.2024	06:20:35	1	2	0	1	2	1	7,1	0,2	0,3
18.01.2024	06:24:21	3	2	1	1	2	1	7	0,1	0,3
18.01.2024	06:25:31	1	2	0	1	2	1	7,1	0,1	0,3
-----------------------------------										
14.02.2024	08:21:07	4	2	1	1	1	1	-0,6	-0,2	3,7
14.02.2024	08:27:45	1	2	0	1	2	1	7,1	0	4,2
14.02.2024	08:47:30	4	2	1	1	1	1	2,9	1,4	5
14.02.2024	08:51:01	1	2	0	1	2	1	7,1	1,7	5,2
-----------------------------------										
28.02.2024	11:14:46	3	2	1	1	0	1	8,2	8,2	1
-----------------------------------										
12.11.2024	22:38:24	4	2	1	1	1	1	0,6	0,2	0
12.11.2024	22:43:28	1	2	0	1	2	1	7,1	0,1	0
12.11.2024	23:08:33	4	2	1	1	1	1	2,9	0	0
12.11.2024	23:12:15	1	2	0	1	2	1	7,1	0	0
-----------------------------------										
13.11.2024	05:22:04	4	2	1	1	1	1	0,4	0	0,2
13.11.2024	05:27:24	1	2	0	1	2	1	7,1	0	0,1
13.11.2024	06:34:21	4	2	1	1	1	1	1,3	0	0,1
13.11.2024	06:38:41	1	2	0	1	2	1	7,1	0	0,1
13.11.2024	07:15:43	4	2	1	1	1	1	2,2	0	0,2
13.11.2024	07:19:29	1	2	0	1	2	1	7,1	0	0,2
13.11.2024	07:46:19	4	2	1	1	1	1	3,1	0	0,1
13.11.2024	07:49:35	1	2	0	1	2	1	7,1	0	0
13.11.2024	10:15:30	4	2	1	1	1	1	1,8	1,3	1,3
13.11.2024	10:19:26	1	2	0	1	2	1	7,1	1,4	1,3
13.11.2024	11:54:38	3	2	1	1	0	1	3	2,7	2,5
13.11.2024	11:57:47	1	2	0	1	0	1	7,1	2,8	2,6
13.11.2024	12:36:09	3	2	1	1	0	1	4,5	3,8	3,7
13.11.2024	12:38:28	1	2	0	1	0	1	7,1	3,8	3,8
13.11.2024	12:46:27	3	2	1	1	0	1	6,9	3,9	4
13.11.2024	12:46:38	3	2	1	1	0	1	6,8	3,9	4
13.11.2024	12:46:51	3	2	1	1	0	1	6,8	3,9	4
-----------------------------------										
13.11.2024	21:04:06	3	0	1	0	0	1	4	3,7	3,6
13.11.2024	21:06:35	1	0	0	0	0	1	7,1	3,6	3,6
13.11.2024	23:06:35	1	0	0	0	0	1	4,4	3,8	3,7
13.11.2024	23:57:57	3	0	1	0	0	1	4,2	3,6	3,7
14.11.2024	00:00:24	1	0	0	0	0	1	7,1	3,6	3,7
14.11.2024	02:55:30	3	0	1	0	0	1	4,2	3,7	4
14.11.2024	02:57:59	1	0	0	0	0	1	7,1	3,8	4
14.11.2024	03:22:46	3	0	1	0	0	1	5,4	3,8	3,9
14.11.2024	03:24:37	1	0	0	0	0	1	7,1	3,8	3,9
